month,region,spice,temp_c,rainfall_mm,humidity_pct,monsoon_sw_flag,monsoon_ne_flag,qty_sold_kg_4w_ma,market_price_LKR_4w_ma,rainfall_mm_4w_ma,temp_c_4w_ma
8,5,3,26.71,93.3,75.6,0.9,0.0,1075.625,2400.42,76.15,26.1225
8,5,3,25.81,73.0,66.1,0.9,0.0,1108.05,2382.6875,74.375,25.925
8,5,3,25.43,67.9,69.1,0.9,0.0,1093.375,2368.5975,75.2,25.86
9,5,3,24.55,87.6,78.5,0.9,0.0,1121.9,2363.5475,80.45,25.625
9,5,3,24.27,66.1,68.0,0.9,0.0,1150.45,2362.645,73.65,25.015
9,5,3,25.83,82.8,69.4,0.9,0.0,1138.55,2355.9175,76.1,25.02
9,5,3,25.77,78.6,63.1,0.9,0.0,1173.7,2348.615,78.775,25.105
9,5,3,25.16,89.1,73.8,0.9,0.0,1178.075,2348.495,79.15,25.2575
10,5,3,25.47,48.8,67.6,0.0,0.0,1171.9,2345.1975,74.825,25.5575
10,5,3,25.61,36.9,65.8,0.0,0.0,1172.05,2348.835,63.35,25.5025
10,5,3,24.6,50.4,65.6,0.0,0.0,1165.25,2352.915,56.3,25.21
10,5,3,26.36,46.6,61.7,0.0,0.0,1217.225,2383.94,45.675,25.51
1,0,4,28.6,31.1,68.6,0.0,0.2,2022.3,1903.49,31.1,28.6
1,0,4,28.81,60.4,73.6,0.0,0.2,2058.8,1912.01,45.75,28.705
1,0,4,30.21,47.7,71.6,0.0,0.2,2151.966667,1911.71,46.4,29.20666667
1,0,4,30.34,47.3,64.0,0.0,0.2,2156.925,1926.8775,46.625,29.49
1,0,4,30.34,65.7,72.6,0.0,0.2,2219.725,1941.8425,55.275,29.925
2,0,4,31.03,37.0,71.5,0.0,0.2,2243.7,1941.7375,49.425,30.48
2,0,4,30.51,49.7,61.5,0.0,0.2,2249.725,1949.4675,49.925,30.555
2,0,4,31.56,55.4,65.1,0.0,0.2,2273.475,1935.9875,51.95,30.86
2,0,4,31.88,37.4,69.0,0.0,0.2,2194.2,1934.9425,44.875,31.245
3,0,4,30.02,45.4,68.6,0.0,0.0,2187.975,1949.645,46.975,30.9925
3,0,4,31.48,57.3,66.4,0.0,0.0,2182.6,1952.655,48.875,31.235
3,0,4,31.3,35.3,69.5,0.0,0.0,2204.925,1960.6075,43.85,31.17
3,0,4,31.59,37.2,68.3,0.0,0.0,2365.375,1981.4625,43.8,31.0975
4,0,4,30.61,39.0,64.8,0.0,0.0,2441.425,2000.87,42.2,31.245
4,0,4,31.15,47.5,68.5,0.0,0.0,2482.625,2028.4425,39.75,31.1625
4,0,4,30.76,39.0,65.2,0.0,0.0,2530.375,2064.31,40.675,31.0275
4,0,4,30.69,38.9,59.7,0.0,0.0,2469.775,2079.1325,41.1,30.8025
4,0,4,30.43,36.8,65.3,0.0,0.0,2408.35,2079.1,40.55,30.7575
5,0,4,30.42,74.8,73.0,1.0,0.0,2373.725,2052.3525,47.375,30.575
5,0,4,30.89,93.4,76.3,1.0,0.0,2355.2,2027.7525,60.975,30.6075
5,0,4,28.68,94.3,69.9,1.0,0.0,2317.025,1996.425,74.825,30.105
5,0,4,28.13,88.6,73.1,1.0,0.0,2336.25,1960.3275,87.775,29.53
6,0,4,28.73,74.1,70.6,1.0,0.0,2277.725,1939.1525,87.6,29.1075
6,0,4,28.36,87.6,69.5,1.0,0.0,2253.425,1904.4025,86.15,28.475
6,0,4,27.08,81.6,68.5,1.0,0.0,2247.075,1856.7475,82.975,28.075
6,0,4,28.17,70.0,71.4,1.0,0.0,2288.675,1822.6075,78.325,28.085
7,0,4,27.52,80.8,67.1,1.0,0.0,2367.425,1790.5225,80.0,27.7825
7,0,4,26.69,77.7,71.2,1.0,0.0,2341.8,1764.63,77.525,27.365
7,0,4,26.32,78.1,66.7,1.0,0.0,2299.975,1754.235,76.65,27.175
7,0,4,26.37,71.8,66.8,1.0,0.0,2238.825,1738.2875,77.1,26.725
7,0,4,25.96,73.1,67.9,1.0,0.0,2265.25,1721.7825,75.175,26.335
8,0,4,25.19,79.4,67.9,1.0,0.0,2303.95,1698.415,75.6,25.96
8,0,4,26.04,70.2,71.2,1.0,0.0,2354.025,1684.2,73.625,25.89
8,0,4,25.36,85.7,68.9,1.0,0.0,2323.225,1679.4225,77.1,25.6375
8,0,4,25.04,83.7,71.8,1.0,0.0,2279.475,1678.5875,79.75,25.4075
9,0,4,24.4,99.3,67.0,1.0,0.0,2188.1,1688.9475,84.725,25.21
9,0,4,23.85,91.5,72.0,1.0,0.0,2159.675,1700.525,90.05,24.6625
9,0,4,25.08,78.8,67.6,1.0,0.0,2188.2,1710.7725,88.325,24.5925
9,0,4,25.36,76.6,74.3,1.0,0.0,2075.825,1716.4125,86.55,24.6725
10,0,4,25.71,34.3,60.3,0.0,0.0,2108.0,1706.6825,70.3,25.0
10,0,4,24.96,34.6,62.3,0.0,0.0,2131.05,1694.21,56.075,25.2775
10,0,4,25.59,42.0,67.5,0.0,0.0,2118.55,1692.76,46.875,25.405
10,0,4,25.59,53.8,62.2,0.0,0.0,2188.725,1697.3425,41.175,25.4625
10,0,4,26.0,36.1,65.0,0.0,0.0,2281.175,1735.8525,41.625,25.535
11,0,4,26.19,43.5,64.4,0.0,0.0,2320.65,1785.4875,43.85,25.8425
11,0,4,26.15,35.7,58.2,0.0,0.0,2443.35,1839.7575,42.275,25.9825
11,0,4,25.99,43.5,63.9,0.0,0.0,2449.825,1889.4975,39.7,26.0825
11,0,4,27.6,43.3,72.2,0.0,0.0,2353.95,1917.1025,41.5,26.4825
12,0,4,27.03,52.4,64.5,0.0,0.2,2266.4,1921.965,43.725,26.6925
12,0,4,27.71,56.6,69.8,0.0,0.2,2160.5,1897.7875,48.95,27.0825
12,0,4,27.4,57.7,68.2,0.0,0.2,2222.025,1875.3025,52.5,27.435
12,0,4,28.61,52.6,66.9,0.0,0.2,2304.55,1880.53,54.825,27.6875
12,0,4,29.08,51.3,72.0,0.0,0.2,2447.825,1911.4825,54.55,28.2
1,0,4,31.06,55.6,69.8,0.0,0.2,2380.325,1939.4175,54.3,29.0375
1,0,4,30.18,55.5,69.8,0.0,0.2,2324.4,1971.3125,53.75,29.7325
1,0,4,30.4,61.1,69.7,0.0,0.2,2248.075,1976.7725,55.875,30.18
1,0,4,30.39,61.7,69.6,0.0,0.2,2180.175,1964.475,58.475,30.5075
2,0,4,30.39,44.1,68.8,0.0,0.2,2260.575,1957.8075,55.6,30.34
2,0,4,30.8,44.5,67.3,0.0,0.2,2248.95,1944.225,52.85,30.495
2,0,4,31.5,56.8,69.3,0.0,0.2,2228.175,1924.5475,51.775,30.77
2,0,4,30.33,52.5,66.9,0.0,0.2,2189.425,1903.14,49.475,30.755
3,0,4,30.8,52.0,70.0,0.0,0.0,2217.725,1895.1875,51.45,30.8575
3,0,4,30.78,33.2,70.8,0.0,0.0,2259.825,1895.465,48.625,30.8525
3,0,4,31.27,51.5,63.5,0.0,0.0,2268.725,1900.02,47.3,30.795
3,0,4,30.2,36.6,73.2,0.0,0.0,2425.9,1934.7425,43.325,30.7625
4,0,4,30.82,46.1,62.8,0.0,0.0,2445.7,1970.455,41.85,30.7675
4,0,4,30.85,40.6,66.8,0.0,0.0,2534.475,2001.22,43.7,30.785
4,0,4,31.35,48.8,72.4,0.0,0.0,2618.1,2037.355,43.025,30.805
4,0,4,30.67,54.0,70.5,0.0,0.0,2489.825,2050.2675,47.375,30.9225
4,0,4,30.98,40.9,66.1,0.0,0.0,2442.225,2041.135,46.075,30.9625
5,0,4,30.85,79.2,70.5,1.0,0.0,2380.8,2027.41,55.725,30.9625
5,0,4,29.14,77.1,70.5,1.0,0.0,2441.05,2008.005,62.8,30.41
5,0,4,29.16,78.3,70.3,1.0,0.0,2450.125,1960.65,68.875,30.0325
5,0,4,28.87,70.8,66.0,1.0,0.0,2480.025,1916.2975,76.35,29.505
6,0,4,28.33,82.4,70.6,1.0,0.0,2455.3,1879.2625,77.15,28.875
6,0,4,29.09,81.8,70.4,1.0,0.0,2306.175,1843.98,78.325,28.8625
6,0,4,27.72,87.9,72.2,1.0,0.0,2234.65,1833.47,80.725,28.5025
6,0,4,27.22,72.3,71.2,1.0,0.0,2166.7,1834.0025,81.1,28.09
7,0,4,26.05,74.3,65.8,1.0,0.0,2137.375,1830.445,79.075,27.52
7,0,4,27.85,77.1,68.8,1.0,0.0,2167.2,1822.8675,77.9,27.21
7,0,4,25.44,88.5,70.3,1.0,0.0,2250.575,1793.09,78.05,26.64
7,0,4,25.82,81.3,73.8,1.0,0.0,2312.0,1766.3825,80.3,26.29
7,0,4,25.66,69.0,68.5,1.0,0.0,2341.5,1734.115,78.975,26.1925
8,0,4,26.05,79.5,66.9,1.0,0.0,2318.55,1705.11,79.575,25.7425
8,0,4,25.72,70.3,70.6,1.0,0.0,2263.375,1695.3625,75.025,25.8125
8,0,4,25.96,88.8,72.7,1.0,0.0,2277.1,1677.19,76.9,25.8475
8,0,4,24.14,65.5,64.4,1.0,0.0,2287.975,1672.1375,76.025,25.4675
9,0,4,25.4,84.5,66.3,1.0,0.0,2297.775,1666.5625,77.275,25.305
9,0,4,24.61,78.9,73.4,1.0,0.0,2340.025,1660.355,79.425,25.0275
9,0,4,25.44,72.4,71.2,1.0,0.0,2323.175,1660.84,75.325,24.8975
9,0,4,25.74,88.4,73.5,1.0,0.0,2310.6,1659.6875,81.05,25.2975
9,0,4,25.15,91.4,69.4,1.0,0.0,2367.475,1654.5475,82.775,25.235
10,0,4,24.78,37.9,63.4,0.0,0.0,2332.925,1662.655,72.525,25.2775
10,0,4,24.6,49.6,67.5,0.0,0.0,2310.075,1661.0775,66.825,25.0675
10,0,4,25.74,40.1,65.7,0.0,0.0,2233.825,1667.3,54.75,25.0675
10,0,4,26.29,49.3,63.1,0.0,0.0,2218.95,1702.3575,44.225,25.3525
11,0,4,25.97,49.0,65.3,0.0,0.0,2282.325,1749.475,47.0,25.65
11,0,4,27.49,35.3,65.6,0.0,0.0,2336.1,1819.025,43.425,26.3725
11,0,4,26.36,66.5,68.2,0.0,0.0,2396.575,1877.685,50.025,26.5275
11,0,4,27.53,42.4,65.0,0.0,0.0,2345.625,1900.1775,48.3,26.8375
12,0,4,27.58,44.9,67.1,0.0,0.2,2330.275,1884.305,47.275,27.24
12,0,4,27.13,42.8,69.9,0.0,0.2,2311.85,1861.335,49.15,27.15
12,0,4,27.44,40.8,68.4,0.0,0.2,2245.35,1842.875,42.725,27.42
12,0,4,29.18,37.5,67.3,0.0,0.2,2236.15,1827.6625,41.5,27.8325
12,0,4,28.53,50.3,65.7,0.0,0.2,2256.925,1849.34,42.85,28.07
1,0,4,29.95,51.5,65.5,0.0,0.2,2253.4,1862.78,45.025,28.775
1,0,4,29.52,49.6,70.0,0.0,0.2,2290.15,1878.9825,47.225,29.295
1,0,4,29.79,56.7,69.5,0.0,0.2,2322.35,1895.475,52.025,29.4475
1,0,4,29.91,46.3,67.4,0.0,0.2,2306.775,1891.945,51.025,29.7925
2,0,4,29.54,48.0,62.2,0.0,0.2,2250.875,1892.3775,50.15,29.69
2,0,4,29.53,59.9,63.3,0.0,0.2,2303.75,1889.615,52.725,29.6925
2,0,4,31.41,51.7,72.4,0.0,0.2,2325.025,1902.6025,51.475,30.0975
2,0,4,30.71,53.5,65.5,0.0,0.2,2316.575,1911.5925,53.275,30.2975
3,0,4,30.53,40.9,70.8,0.0,0.0,2275.95,1916.6725,51.5,30.545
3,0,4,30.9,50.0,73.5,0.0,0.0,2276.1,1918.6825,49.025,30.8875
3,0,4,30.32,52.2,76.9,0.0,0.0,2238.675,1919.82,49.15,30.615
3,0,4,30.67,37.8,72.1,0.0,0.0,2339.85,1948.82,45.225,30.605
3,0,4,31.34,48.0,73.7,0.0,0.0,2501.025,1985.16,47.0,30.8075
4,0,4,31.2,29.4,72.8,0.0,0.0,2485.95,2031.4875,41.85,30.8825
4,0,4,30.23,26.5,65.9,0.0,0.0,2511.275,2067.0375,35.425,30.86
4,0,4,30.96,30.4,71.2,0.0,0.0,2382.175,2095.14,33.575,30.9325
4,0,4,30.63,27.2,63.2,0.0,0.0,2335.125,2088.515,28.375,30.755
5,0,4,30.28,99.7,72.7,1.0,0.0,2350.9,2061.505,45.95,30.525
5,0,4,30.67,77.8,73.6,1.0,0.0,2436.0,2038.065,58.775,30.635
5,0,4,29.57,76.1,73.3,1.0,0.0,2524.875,1980.745,70.2,30.2875
5,0,4,28.78,78.8,72.0,1.0,0.0,2540.55,1939.1025,83.1,29.825
6,0,4,29.82,77.9,74.8,1.0,0.0,2521.25,1897.425,77.65,29.71
6,0,4,28.62,91.5,71.9,1.0,0.0,2414.6,1834.6375,81.075,29.1975
6,0,4,28.6,75.3,73.1,1.0,0.0,2293.8,1792.1325,80.875,28.955
6,0,4,27.19,88.3,75.4,1.0,0.0,2300.3,1764.5475,83.25,28.5575
6,0,4,27.33,75.6,67.5,1.0,0.0,2327.95,1747.605,82.675,27.935
7,0,4,26.3,76.0,67.9,1.0,0.0,2371.025,1748.0225,78.8,27.355
7,0,4,27.17,84.1,63.5,1.0,0.0,2359.975,1742.9425,81.0,26.9975
7,0,4,25.07,66.0,65.3,1.0,0.0,2309.075,1734.105,75.425,26.4675
7,0,4,26.19,84.6,66.0,1.0,0.0,2289.8,1725.0875,77.675,26.1825
8,0,4,25.69,79.4,77.1,1.0,0.0,2256.9,1715.2625,78.525,26.03
8,0,4,25.13,76.9,72.8,1.0,0.0,2266.325,1704.245,76.725,25.52
8,0,4,26.03,65.8,69.5,1.0,0.0,2188.55,1704.69,76.675,25.76
8,0,4,23.92,79.3,64.5,1.0,0.0,2169.4,1700.9425,75.35,25.1925
8,0,4,24.97,80.3,68.6,1.0,0.0,2155.0,1703.6925,75.575,25.0125
9,0,4,24.76,79.6,72.2,1.0,0.0,2175.7,1711.96,76.25,24.92
9,0,4,25.28,74.4,69.8,1.0,0.0,2262.9,1713.25,78.4,24.7325
9,0,4,25.69,64.0,65.2,1.0,0.0,2265.975,1717.965,74.575,25.175
9,0,4,24.19,98.8,76.8,1.0,0.0,2320.025,1715.2575,79.2,24.98
10,0,4,24.86,30.6,58.3,0.0,0.0,2367.625,1708.1975,66.95,25.005
10,0,4,24.83,47.9,57.9,0.0,0.0,2330.1,1719.685,60.325,24.8925
10,0,4,26.07,60.6,67.7,0.0,0.0,2317.4,1731.775,59.475,24.9875
10,0,4,25.36,43.5,62.7,0.0,0.0,2279.575,1778.045,45.65,25.28
11,0,4,26.37,55.5,62.5,0.0,0.0,2318.725,1837.665,51.875,25.6575
11,0,4,25.77,48.5,66.1,0.0,0.0,2382.9,1893.045,52.025,25.8925
11,0,4,26.72,55.4,61.1,0.0,0.0,2397.625,1934.205,50.725,26.055
11,0,4,27.25,50.3,73.5,0.0,0.0,2417.7,1941.95,52.425,26.5275
11,0,4,27.25,54.1,68.1,0.0,0.0,2345.425,1923.62,52.075,26.7475
12,0,4,27.66,60.3,68.2,0.0,0.2,2289.95,1889.6825,55.025,27.22
12,0,4,28.21,38.2,66.5,0.0,0.2,2205.625,1870.9675,50.725,27.5925
12,0,4,28.21,56.5,60.9,0.0,0.2,2167.325,1867.6425,52.275,27.8325
12,0,4,28.7,47.5,69.8,0.0,0.2,2219.95,1884.2825,50.625,28.195
1,0,4,29.25,50.1,66.2,0.0,0.2,2187.325,1900.755,48.075,28.5925
1,0,4,29.18,51.8,66.4,0.0,0.2,2189.925,1916.72,51.475,28.835
1,0,4,29.52,58.3,68.9,0.0,0.2,2190.425,1923.2625,51.925,29.1625
1,0,4,30.26,52.1,67.1,0.0,0.2,2162.95,1916.52,53.075,29.5525
2,0,4,31.1,50.7,64.3,0.0,0.2,2218.225,1912.69,53.225,30.015
2,0,4,30.79,51.8,69.9,0.0,0.2,2301.0,1907.93,53.225,30.4175
2,0,4,30.33,45.7,71.1,0.0,0.2,2327.725,1906.915,50.075,30.62
2,0,4,31.55,49.0,73.8,0.0,0.2,2328.8,1905.35,49.3,30.9425
3,0,4,30.92,37.2,70.2,0.0,0.0,2356.525,1907.89,45.925,30.8975
3,0,4,31.09,40.0,65.9,0.0,0.0,2301.925,1917.8575,42.975,30.9725
3,0,4,31.1,37.4,68.9,0.0,0.0,2304.2,1907.34,40.9,31.165
3,0,4,31.96,36.3,62.3,0.0,0.0,2321.95,1916.2975,37.725,31.2675
3,0,4,31.51,40.3,70.7,0.0,0.0,2306.1,1940.1325,38.5,31.415
4,0,4,31.37,42.6,67.5,0.0,0.0,2411.5,1966.095,39.15,31.485
4,0,4,30.9,46.5,69.2,0.0,0.0,2498.4,2025.945,41.425,31.435
4,0,4,30.13,27.4,71.2,0.0,0.0,2435.625,2065.5475,39.2,30.9775
4,0,4,30.31,32.5,68.3,0.0,0.0,2401.15,2080.6475,37.25,30.6775
5,0,4,31.1,81.5,67.3,1.0,0.0,2332.1,2084.3875,46.975,30.61
5,0,4,29.21,83.6,69.1,1.0,0.0,2269.875,2078.3575,56.25,30.1875
5,0,4,28.27,76.7,71.3,1.0,0.0,2363.65,2057.4025,68.575,29.7225
5,0,4,29.65,78.2,75.1,1.0,0.0,2406.5,2032.395,80.0,29.5575
5,0,4,29.08,78.1,69.8,1.0,0.0,2389.325,1997.6,79.15,29.0525
6,0,4,28.98,87.1,72.4,1.0,0.0,2338.075,1934.605,80.025,28.995
6,0,4,28.46,71.6,69.6,1.0,0.0,2287.825,1877.875,78.75,29.0425
6,0,4,28.03,71.1,65.1,1.0,0.0,2220.875,1829.96,76.975,28.6375
6,0,4,26.95,81.1,69.3,1.0,0.0,2179.35,1786.805,77.725,28.105
7,0,4,26.5,78.1,71.0,1.0,0.0,2140.725,1763.435,75.475,27.485
7,0,4,26.55,81.4,74.4,1.0,0.0,2173.95,1755.505,77.925,27.0075
7,0,4,26.22,81.6,69.0,1.0,0.0,2244.175,1746.5,80.55,26.555
7,0,4,27.02,84.9,69.6,1.0,0.0,2295.975,1749.95,81.5,26.5725
8,0,4,25.42,86.7,74.3,1.0,0.0,2335.125,1741.2375,83.65,26.3025
8,0,4,24.9,81.9,72.4,1.0,0.0,2276.125,1737.045,83.775,25.89
8,0,4,25.62,71.9,68.8,1.0,0.0,2234.6,1719.685,81.35,25.74
8,0,4,25.78,78.6,69.6,1.0,0.0,2249.35,1702.89,79.775,25.43
8,0,4,24.96,79.0,70.9,1.0,0.0,2275.375,1691.1225,77.85,25.315
9,0,4,24.26,73.8,62.9,1.0,0.0,2310.5,1672.855,75.825,25.155
9,0,4,25.35,92.1,68.4,1.0,0.0,2331.65,1675.2375,80.875,25.0875
9,0,4,25.47,78.3,64.0,1.0,0.0,2315.075,1676.635,80.8,25.01
9,0,4,24.9,71.8,67.1,1.0,0.0,2356.05,1692.905,79.0,24.995
10,0,4,26.1,54.8,70.9,0.0,0.0,2379.425,1700.045,74.25,25.455
10,0,4,24.67,44.2,62.8,0.0,0.0,2378.325,1706.475,62.275,25.285
10,0,4,25.06,48.1,67.7,0.0,0.0,2393.85,1706.0125,54.725,25.1825
10,0,4,26.24,42.1,73.6,0.0,0.0,2383.7,1721.72,47.3,25.5175
11,0,4,25.5,24.6,61.5,0.0,0.0,2345.2,1753.405,39.75,25.3675
11,0,4,26.88,48.8,66.4,0.0,0.0,2333.175,1787.695,40.9,25.92
11,0,4,26.79,41.2,57.9,0.0,0.0,2274.075,1828.3425,39.175,26.3525
11,0,4,26.7,46.9,63.7,0.0,0.0,2225.75,1839.615,40.375,26.4675
11,0,4,27.51,40.7,59.0,0.0,0.0,2196.55,1845.4225,44.4,26.97
12,0,4,27.42,32.3,65.1,0.0,0.2,2203.5,1841.4625,40.275,27.105
12,0,4,27.73,52.4,66.2,0.0,0.2,2190.725,1848.085,43.075,27.34
12,0,4,28.92,44.9,71.7,0.0,0.2,2180.95,1871.62,42.575,27.895
12,0,4,29.19,57.3,65.4,0.0,0.2,2189.55,1925.4425,46.725,28.315
1,0,4,28.81,47.1,68.8,0.0,0.2,2109.95,1968.55,50.425,28.6625
1,0,4,28.86,51.7,65.9,0.0,0.2,2142.375,2000.42,50.25,28.945
1,0,4,29.94,55.3,73.2,0.0,0.2,2162.5,2005.4075,52.85,29.2
1,0,4,30.95,45.7,70.2,0.0,0.2,2099.925,1972.2425,49.95,29.64
1,0,4,30.63,43.5,67.6,0.0,0.2,2175.25,1948.74,49.05,30.095
2,0,4,30.57,52.8,74.4,0.0,0.2,2204.875,1926.6525,49.325,30.5225
2,0,4,30.18,34.5,66.7,0.0,0.2,2172.4,1915.865,44.125,30.5825
2,0,4,31.05,45.6,67.4,0.0,0.2,2249.6,1925.88,44.1,30.6075
2,0,4,30.98,43.1,67.9,0.0,0.2,2189.65,1936.81,44.0,30.695
3,0,4,30.21,40.2,59.4,0.0,0.0,2260.8,1933.975,40.85,30.605
3,0,4,31.14,49.6,69.9,0.0,0.0,2335.925,1934.7025,44.625,30.845
3,0,4,31.9,38.0,69.7,0.0,0.0,2280.025,1953.6325,42.725,31.0575
3,0,4,29.91,47.4,65.6,0.0,0.0,2427.85,1990.955,43.8,30.79
4,0,4,30.9,46.1,64.5,0.0,0.0,2436.925,2042.53,45.275,30.9625
4,0,4,31.18,45.7,71.3,0.0,0.0,2439.075,2093.0225,44.3,30.9725
4,0,4,31.15,39.0,65.7,0.0,0.0,2591.325,2100.205,44.55,30.785
4,0,4,31.04,42.2,75.1,0.0,0.0,2518.425,2079.065,43.25,31.0675
5,0,4,30.25,74.7,73.6,1.0,0.0,2423.7,2042.9075,50.4,30.905
5,0,4,30.22,70.3,77.4,1.0,0.0,2446.275,2012.245,56.55,30.665
5,0,4,29.09,87.0,75.0,1.0,0.0,2326.025,1995.4375,68.55,30.15
5,0,4,29.15,72.8,76.1,1.0,0.0,2295.575,1969.71,76.2,29.6775
5,0,4,28.41,73.4,67.0,1.0,0.0,2337.725,1928.4925,75.875,29.2175
6,0,4,29.04,91.6,69.3,1.0,0.0,2292.2,1873.595,81.2,28.9225
6,0,4,28.4,94.1,68.8,1.0,0.0,2306.5,1820.865,82.975,28.75
6,0,4,28.62,68.4,68.7,1.0,0.0,2261.55,1783.9125,81.875,28.6175
6,0,4,27.42,77.9,70.0,1.0,0.0,2204.125,1771.3275,83.0,28.37
7,0,4,27.01,70.9,66.7,1.0,0.0,2180.2,1755.5925,77.825,27.8625
7,0,4,26.38,90.1,66.0,1.0,0.0,2208.325,1731.98,76.825,27.3575
7,0,4,25.3,95.8,78.8,1.0,0.0,2213.65,1717.41,83.675,26.5275
7,0,4,26.09,75.8,69.3,1.0,0.0,2177.25,1702.545,83.15,26.195
8,0,4,26.62,82.7,67.6,1.0,0.0,2166.525,1692.375,86.1,26.0975
8,0,4,26.12,83.8,65.2,1.0,0.0,2138.35,1684.615,84.525,26.0325
8,0,4,25.37,74.1,65.4,1.0,0.0,2185.15,1676.5575,79.1,26.05
8,0,4,24.39,67.5,69.2,1.0,0.0,2169.375,1677.805,77.025,25.625
8,0,4,24.38,91.1,71.5,1.0,0.0,2128.3,1681.175,79.125,25.065
9,0,4,24.88,77.9,70.6,1.0,0.0,2190.55,1683.885,77.65,24.755
9,0,4,24.93,99.4,80.8,1.0,0.0,2156.625,1689.02,83.975,24.645
9,0,4,25.06,77.8,62.7,1.0,0.0,2242.0,1684.49,86.55,24.8125
9,0,4,25.06,87.6,75.1,1.0,0.0,2255.05,1680.3575,85.675,24.9825
10,0,4,24.34,49.9,59.3,0.0,0.0,2173.875,1686.0775,78.675,24.8475
10,0,4,25.47,32.3,63.4,0.0,0.0,2177.725,1685.0125,61.9,24.9825
10,0,4,25.84,45.9,69.0,0.0,0.0,2129.425,1691.665,53.925,25.1775
10,0,4,26.18,42.7,66.0,0.0,0.0,2175.575,1727.4275,42.7,25.4575
10,0,4,26.34,37.2,65.1,0.0,0.0,2181.25,1760.66,39.525,25.9575
11,0,4,26.25,37.9,65.8,0.0,0.0,2199.75,1807.0475,40.925,26.1525
11,0,4,27.23,45.3,64.9,0.0,0.0,2248.675,1839.44,40.775,26.5
11,0,4,26.62,37.5,63.9,0.0,0.0,2202.825,1840.775,39.475,26.61
11,0,4,27.27,29.0,62.8,0.0,0.0,2261.275,1848.115,37.425,26.8425
12,0,4,27.09,48.1,68.2,0.0,0.2,2243.775,1840.9375,39.975,27.0525
12,0,4,27.71,55.5,66.6,0.0,0.2,2285.8,1843.0775,42.525,27.1725
12,0,4,28.45,57.2,69.4,0.0,0.2,2399.125,1830.59,47.45,27.63
12,0,4,28.82,51.1,66.8,0.0,0.2,2409.45,1830.5425,52.975,28.0175
1,0,4,29.56,54.2,73.7,0.0,0.2,2436.275,1841.9675,54.5,28.635
1,0,4,29.59,51.9,66.1,0.0,0.2,2363.825,1857.1875,53.6,29.105
1,0,4,30.56,64.0,67.2,0.0,0.2,2285.9,1887.8925,55.3,29.6325
1,0,4,29.68,61.8,71.8,0.0,0.2,2253.375,1894.62,57.975,29.8475
1,0,4,29.9,34.7,68.9,0.0,0.2,2255.325,1888.6775,53.1,29.9325
2,0,4,30.78,67.6,73.3,0.0,0.2,2243.225,1877.0525,57.025,30.23
2,0,4,30.98,51.2,70.9,0.0,0.2,2250.375,1880.3975,53.825,30.335
2,0,4,31.05,57.2,69.2,0.0,0.2,2188.875,1883.9975,52.675,30.6775
2,0,4,30.96,62.2,73.6,0.0,0.2,2177.9,1888.4525,59.55,30.9425
3,0,4,30.69,40.7,68.9,0.0,0.0,2292.85,1909.575,52.825,30.92
3,0,4,31.16,38.2,67.6,0.0,0.0,2257.425,1912.89,49.575,30.965
3,0,4,31.5,30.0,70.0,0.0,0.0,2384.225,1933.3275,42.775,31.0775
3,0,4,31.12,37.0,63.5,0.0,0.0,2440.225,1986.525,36.475,31.1175
4,0,4,30.52,44.7,61.2,0.0,0.0,2335.85,2028.5725,37.475,31.075
4,0,4,30.05,30.5,71.9,0.0,0.0,2457.5,2083.05,35.55,30.7975
4,0,4,32.06,36.1,65.7,0.0,0.0,2376.075,2115.97,37.075,30.9375
4,0,4,30.04,31.8,61.8,0.0,0.0,2289.025,2084.3425,35.775,30.6675
5,0,4,30.51,95.0,75.5,1.0,0.0,2309.55,2045.4975,48.35,30.665
5,0,4,30.39,66.9,70.5,1.0,0.0,2262.05,2012.7275,57.45,30.75
5,0,4,29.29,91.2,65.3,1.0,0.0,2273.925,1991.8225,71.225,30.0575
5,0,4,29.03,70.4,76.1,1.0,0.0,2316.725,1987.925,80.875,29.805
5,0,4,29.01,65.0,64.1,1.0,0.0,2336.1,1970.025,73.375,29.43
6,0,4,28.03,75.8,74.0,1.0,0.0,2287.975,1928.305,75.6,28.84
6,0,4,27.3,77.8,65.1,1.0,0.0,2176.4,1870.0525,72.25,28.3425
6,0,4,27.08,73.8,69.8,1.0,0.0,2150.625,1821.55,73.1,27.855
6,0,4,27.46,52.5,68.2,1.0,0.0,2215.85,1776.8625,69.975,27.4675
7,0,4,26.97,71.4,64.6,1.0,0.0,2153.375,1750.6675,68.875,27.2025
7,0,4,27.3,89.7,65.6,1.0,0.0,2275.375,1729.0275,71.85,27.2025
7,0,4,26.17,77.0,68.8,1.0,0.0,2216.95,1715.3975,72.65,26.975
7,0,4,25.98,71.7,68.6,1.0,0.0,2142.225,1712.3575,77.45,26.605
7,0,4,25.24,95.4,71.5,1.0,0.0,2244.4,1707.3025,83.45,26.1725
8,0,4,25.92,72.4,74.0,1.0,0.0,2264.825,1712.7175,79.125,25.8275
8,0,4,25.65,77.4,68.9,1.0,0.0,2362.425,1697.36,79.225,25.6975
8,0,4,25.19,90.2,69.0,1.0,0.0,2386.025,1692.8925,83.85,25.5
8,0,4,25.0,74.6,72.7,1.0,0.0,2376.8,1685.595,78.65,25.44
