date,month,region,spice,market_price_LKR,qty_sold_kg,temp_c,rainfall_mm,humidity_pct,monsoon_sw_flag,monsoon_ne_flag,qty_sold_kg_4w_ma,market_price_LKR_4w_ma,rainfall_mm_4w_ma,temp_c_4w_ma
2023-05-15,5,Kegalle,Pepper,2042.24,2162.4,29.29,70.6,68.6,0.8,0,2029.4,2032.28,67.75,29.695
2023-05-22,5,Kegalle,Pepper,1989.43,1771.4,29.34,58.4,66.6,0.8,0,1970.525,2021.86,68.825,29.5175
2023-05-29,5,Kegalle,Pepper,1907.72,1948.8,29.09,68.3,71,0.8,0,1988.85,2001.2675,66.55,29.3125
2023-06-05,6,Kegalle,Pepper,1849.14,1820.5,29.15,76.6,73.5,0.8,0,1925.775,1947.1325,68.475,29.2175
2023-06-12,6,Kegalle,Pepper,1795.59,1845,28.35,62.2,67.2,0.8,0,1846.425,1885.47,66.375,28.9825
2023-06-19,6,Kegalle,Pepper,1738.36,1776,27.19,64.1,58.8,0.8,0,1847.575,1822.7025,67.8,28.445
2023-06-26,6,Kegalle,Pepper,1767.74,1962,28.11,75.7,64.7,0.8,0,1850.875,1787.7075,69.65,28.2
2023-07-03,7,Kegalle,Pepper,1725.58,2137.7,26.72,88.9,73.6,0.8,0,1930.175,1756.8175,72.725,27.5925
2023-07-10,7,Kegalle,Pepper,1762.26,1828.9,25.56,64.6,68.7,0.8,0,1926.15,1748.485,73.325,26.895
2023-07-17,7,Kegalle,Pepper,1721.93,1730.4,26.17,73.5,69.5,0.8,0,1914.75,1744.3775,75.675,26.64
2023-07-24,7,Kegalle,Pepper,1721.83,1931.8,25.64,64.6,73.7,0.8,0,1907.2,1732.9,72.9,26.0225
2023-07-31,7,Kegalle,Pepper,1701.64,1783.7,25.54,71.2,70.1,0.8,0,1818.7,1726.915,68.475,25.7275
2023-08-07,8,Kegalle,Pepper,1667.72,1825.4,24.68,70.2,73.1,0.8,0,1817.825,1703.28,69.875,25.5075
2023-08-14,8,Kegalle,Pepper,1720.41,1981.2,24.77,69.3,67.9,0.8,0,1880.525,1702.9,68.825,25.1575
2023-08-21,8,Kegalle,Pepper,1664.44,1822.4,25.59,84.5,67.4,0.8,0,1853.175,1688.5525,73.8,25.145
2023-08-28,8,Kegalle,Pepper,1639.83,1836.6,25.58,64.3,69.1,0.8,0,1866.4,1673.1,72.075,25.155
2023-09-04,9,Kegalle,Pepper,1700.05,1863.7,23.91,67.9,66.8,0.8,0,1875.975,1681.1825,71.5,24.9625
2023-09-11,9,Kegalle,Pepper,1663.61,1854.6,24.67,70.9,68,0.8,0,1844.325,1666.9825,71.9,24.9375
2023-09-18,9,Kegalle,Pepper,1681.93,1859.6,24.16,65.6,62.6,0.8,0,1853.625,1671.355,67.175,24.58
2023-09-25,9,Kegalle,Pepper,1662.18,1766.9,24.87,73.8,67.7,0.8,0,1836.2,1676.9425,69.55,24.4025
2023-10-02,10,Kegalle,Pepper,1677.21,1779.3,24.96,52,66.6,0,0,1815.1,1671.2325,65.575,24.665
2023-10-09,10,Kegalle,Pepper,1667.98,1941.6,24.28,37.6,62.5,0,0,1836.85,1672.325,57.25,24.5675
2023-10-16,10,Kegalle,Pepper,1683.11,1886.1,24.43,38.9,65.6,0,0,1843.475,1672.62,50.575,24.635
2023-10-23,10,Kegalle,Pepper,1768.07,2011.3,24.59,46.3,67.4,0,0,1904.575,1699.0925,43.7,24.565
2023-10-30,10,Kegalle,Pepper,1832.31,1894.6,25.7,25.6,61.4,0,0,1933.4,1737.8675,37.1,24.75
2023-11-06,11,Kegalle,Pepper,1892.35,1888.5,25.76,37,67.8,0,0,1920.125,1793.96,36.95,25.12
2023-11-13,11,Kegalle,Pepper,1814.4,1568.6,25.59,54.7,67.4,0,0,1840.75,1826.7825,40.9,25.41
2023-11-20,11,Kegalle,Pepper,1824.21,1888,27.21,49.4,64.1,0,0,1809.925,1840.8175,41.675,26.065
2023-11-27,11,Kegalle,Pepper,1867.93,1732.8,27.03,39.3,68.5,0,0,1769.475,1849.7225,45.1,26.3975
2023-12-04,12,Kegalle,Pepper,1893.61,1763.6,27.52,57.4,66.5,0,0.3,1738.25,1850.0375,50.2,26.8375
2023-12-11,12,Kegalle,Pepper,1856.23,1853.1,28.01,68.1,69.7,0,0.3,1809.375,1860.495,53.55,27.4425
2023-12-18,12,Kegalle,Pepper,1835.82,2023.1,28.08,44,67.4,0,0.3,1843.15,1863.3975,52.2,27.66
2023-12-25,12,Kegalle,Pepper,1899.57,2021.6,28.89,63.9,73.2,0,0.3,1915.35,1871.3075,58.35,28.125
2024-01-01,1,Kegalle,Pepper,1941.63,1723.3,29.13,56.3,67.8,0,0.3,1905.275,1883.3125,58.075,28.5275
2024-01-08,1,Kegalle,Pepper,1940.24,1795.7,28.18,56.3,70.9,0,0.3,1890.925,1904.315,55.125,28.57
2024-01-15,1,Kegalle,Pepper,1908.24,1920.3,29.26,60.9,70.8,0,0.3,1865.225,1922.42,59.35,28.865
2024-01-22,1,Kegalle,Pepper,1913.34,1753,29.09,47.8,69.9,0,0.3,1798.075,1925.8625,55.325,28.915
2024-01-29,1,Kegalle,Pepper,1931.5,1862,29.56,51.4,70.1,0,0.3,1832.75,1923.33,54.1,29.0225
2024-02-05,2,Kegalle,Pepper,1925.68,1717.3,30.48,62.2,65.8,0,0.3,1813.15,1919.69,55.575,29.5975
2024-02-12,2,Kegalle,Pepper,1915.97,1992.7,30.02,49.1,68.4,0,0.3,1831.25,1921.6225,52.625,29.7875
2024-02-19,2,Kegalle,Pepper,1939.76,1813.2,30.85,67.9,69.4,0,0.3,1846.3,1928.2275,57.65,30.2275
2024-02-26,2,Kegalle,Pepper,1918.5,1936.2,30.36,59.8,69.4,0,0.3,1864.85,1924.9775,59.75,30.4275
2024-03-04,3,Kegalle,Pepper,1921.94,1850.5,30.1,38.6,63.6,0,0,1898.15,1924.0425,53.85,30.3325
2024-03-11,3,Kegalle,Pepper,1908.06,1963,30.69,46.5,63.8,0,0,1890.725,1922.065,53.2,30.5
2024-03-18,3,Kegalle,Pepper,1918.04,1913.4,30.93,48.5,63.1,0,0,1915.775,1916.635,48.35,30.52
2024-03-25,3,Kegalle,Pepper,1988.36,2053.7,31.1,37.4,73.3,0,0,1945.15,1934.1,42.75,30.705
2024-04-01,4,Kegalle,Pepper,1998.76,1982.8,30.55,45.1,66.6,0,0,1978.225,1953.305,44.375,30.8175
2024-04-08,4,Kegalle,Pepper,2006.5,1978.6,30.87,43.7,65.6,0,0,1982.125,1977.915,43.675,30.8625
2024-04-15,4,Kegalle,Pepper,2076.05,2354.4,30.51,37.8,68.3,0,0,2092.375,2017.4175,41,30.7575
2024-04-22,4,Kegalle,Pepper,2084.56,1900.8,30.3,32.9,68.3,0,0,2054.15,2041.4675,39.875,30.5575
2024-04-29,4,Kegalle,Pepper,2052.38,1941.6,30.63,53,68.5,0,0,2043.85,2054.8725,41.85,30.5775
2024-05-06,5,Kegalle,Pepper,2012.82,1862.6,29.41,77.1,70.8,0.8,0,2014.85,2056.4525,50.2,30.2125
2024-05-13,5,Kegalle,Pepper,2045.24,2289.6,29.79,73.3,60.9,0.8,0,1998.65,2048.75,59.075,30.0325
2024-05-20,5,Kegalle,Pepper,1955.25,1748,29.13,61.2,67.5,0.8,0,1960.45,2016.4225,66.15,29.74
2024-05-27,5,Kegalle,Pepper,1919.41,1693.7,28.62,64.4,62.2,0.8,0,1898.475,1983.18,69,29.2375
2024-06-03,6,Kegalle,Pepper,1878.55,2041.5,28.13,74.1,71.4,0.8,0,1943.2,1949.6125,68.25,28.9175
2024-06-10,6,Kegalle,Pepper,1853.94,1861.2,27.57,68.7,70.8,0.8,0,1836.1,1901.7875,67.1,28.3625
2024-06-17,6,Kegalle,Pepper,1844.05,2122.5,27.31,77.5,75.3,0.8,0,1929.725,1873.9875,71.175,27.9075
2024-06-24,6,Kegalle,Pepper,1786.59,1966.6,27.47,63,63.7,0.8,0,1997.95,1840.7825,70.825,27.62
2024-07-01,7,Kegalle,Pepper,1724.84,1854.2,26.78,65,67,0.8,0,1951.125,1802.355,68.55,27.2825
2024-07-08,7,Kegalle,Pepper,1737.79,1886.3,26.63,70.8,67.9,0.8,0,1957.4,1773.3175,69.075,27.0475
2024-07-15,7,Kegalle,Pepper,1700.98,1840.5,25.77,80.2,63.1,0.8,0,1886.9,1737.55,69.75,26.6625
2024-07-22,7,Kegalle,Pepper,1646.48,1672.3,26.33,66.8,65.2,0.8,0,1813.325,1702.5225,70.7,26.3775
2024-07-29,7,Kegalle,Pepper,1660.26,1868.3,26,79.2,74.3,0.8,0,1816.85,1686.3775,74.25,26.1825
2024-08-05,8,Kegalle,Pepper,1644.07,1910.4,25.15,77.8,68.4,0.8,0,1822.875,1662.9475,76,25.8125
2024-08-12,8,Kegalle,Pepper,1673.56,1907.6,24.73,70.7,65.3,0.8,0,1839.65,1656.0925,73.625,25.5525
2024-08-19,8,Kegalle,Pepper,1612.54,1759.7,24.45,62.5,65.4,0.8,0,1861.5,1647.6075,72.55,25.0825
2024-08-26,8,Kegalle,Pepper,1601.22,1931.4,24.72,79.9,79.8,0.8,0,1877.275,1632.8475,72.725,24.7625
2024-09-02,9,Kegalle,Pepper,1609.37,1937.8,23.96,74.9,60.7,0.8,0,1884.125,1624.1725,72,24.465
2024-09-09,9,Kegalle,Pepper,1630.7,1876,24.53,74.4,68.7,0.8,0,1876.225,1613.4575,72.925,24.415
2024-09-16,9,Kegalle,Pepper,1638.58,1918.1,24.94,66.6,72.1,0.8,0,1915.825,1619.9675,73.95,24.5375
2024-09-23,9,Kegalle,Pepper,1651.02,1963.9,23.63,76.1,72.9,0.8,0,1923.95,1632.4175,73,24.265
2024-09-30,9,Kegalle,Pepper,1628.53,2217.1,24.18,72.9,61.4,0.8,0,1993.775,1637.2075,72.5,24.32
2024-10-07,10,Kegalle,Pepper,1605.19,1971.6,24.87,31.8,61.9,0,0,2017.675,1630.83,61.85,24.405
2024-10-14,10,Kegalle,Pepper,1613.33,1850.8,24.05,32.3,61,0,0,2000.85,1624.5175,53.275,24.1825
2024-10-21,10,Kegalle,Pepper,1675.35,1759.3,24.21,31.9,58.2,0,0,1949.7,1630.6,42.225,24.3275
2024-10-28,10,Kegalle,Pepper,1799.43,2130.4,25.83,47.1,60.4,0,0,1928.025,1673.325,35.775,24.74
2024-11-04,11,Kegalle,Pepper,1867.99,1993.8,26.47,56.1,68.7,0,0,1933.575,1739.025,41.85,25.14
2024-11-11,11,Kegalle,Pepper,1930.33,2045.9,25.5,49.1,65.8,0,0,1982.35,1818.275,46.05,25.5025
2024-11-18,11,Kegalle,Pepper,1930.04,1870.5,26.38,40.2,70.1,0,0,2010.15,1881.9475,48.125,26.045
2024-11-25,11,Kegalle,Pepper,1873.97,1802.7,26.58,32.8,62,0,0,1928.225,1900.5825,44.55,26.2325
2024-12-02,12,Kegalle,Pepper,1829.33,1838,27.69,56.9,70.3,0,0.3,1889.275,1890.9175,44.75,26.5375
2024-12-09,12,Kegalle,Pepper,1820.25,1774.9,27.4,58.7,69,0,0.3,1821.525,1863.3975,47.15,27.0125
2024-12-16,12,Kegalle,Pepper,1814.91,1743.2,27.08,68.2,68.5,0,0.3,1789.7,1834.615,54.15,27.1875
2024-12-23,12,Kegalle,Pepper,1838.16,1864,28.63,48,63.9,0,0.3,1805.025,1825.6625,57.95,27.7
2024-12-30,12,Kegalle,Pepper,1994.14,1976.8,29.05,40.3,73.7,0,0.3,1839.725,1866.865,53.8,28.04
2025-01-06,1,Kegalle,Pepper,2009.81,1921.5,28.7,49.3,72.5,0,0.3,1876.375,1914.255,51.45,28.365
2025-01-13,1,Kegalle,Pepper,1969.58,1999.7,29.65,59.6,72.9,0,0.3,1940.5,1952.9225,49.3,29.0075
2025-01-20,1,Kegalle,Pepper,1904.03,1901.4,30.01,38.8,68.1,0,0.3,1949.85,1969.39,47,29.3525
2025-01-27,1,Kegalle,Pepper,1922.12,1851.8,29.51,53.7,67.6,0,0.3,1918.6,1951.385,50.35,29.4675
2025-02-03,2,Kegalle,Pepper,1901.6,1724.2,30,51.6,65.1,0,0.3,1869.275,1924.3325,50.925,29.7925
2025-02-10,2,Kegalle,Pepper,1912.32,1893.5,30.36,53.3,66,0,0.3,1842.725,1910.0175,49.35,29.97
2025-02-17,2,Kegalle,Pepper,1908.89,1823.3,31.19,47.3,68.7,0,0.3,1823.2,1911.2325,51.475,30.265
2025-02-24,2,Kegalle,Pepper,1963.09,1750.4,29.64,51,65.2,0,0.3,1797.85,1921.475,50.8,30.2975
2025-03-03,3,Kegalle,Pepper,1929.46,1836.5,32.12,40.8,69.8,0,0,1825.925,1928.44,48.1,30.8275
2025-03-10,3,Kegalle,Pepper,1923.03,1957.9,30.43,54.6,68.6,0,0,1842.025,1931.1175,48.425,30.845
2025-03-17,3,Kegalle,Pepper,1944.71,1838.6,31.35,45.2,65.3,0,0,1845.85,1940.0725,47.9,30.885
2025-03-24,3,Kegalle,Pepper,2043.61,2023.7,30.97,45.6,67.9,0,0,1914.175,1960.2025,46.55,31.2175
2025-03-31,3,Kegalle,Pepper,2097.93,1939.5,30.59,40,64.8,0,0,1939.925,2002.32,46.35,30.835
2025-04-07,4,Kegalle,Pepper,2116.49,2001.7,30.57,48.5,66.1,0,0,1950.875,2050.685,44.825,30.87
2025-04-14,4,Kegalle,Pepper,2146.21,2024.4,30.31,27.6,66.2,0,0,1997.325,2101.06,40.425,30.61
2025-04-21,4,Kegalle,Pepper,2122.04,2080.9,29.73,34.2,65,0,0,2011.625,2120.6675,37.575,30.3
2025-04-28,4,Kegalle,Pepper,2016.53,2026.2,29.93,45.7,59.3,0,0,2033.3,2100.3175,39,30.135
2025-05-05,5,Kegalle,Pepper,1940.33,1934.2,29.75,82.7,74,0.8,0,2016.425,2056.2775,47.55,29.93
2025-05-12,5,Kegalle,Pepper,1987.15,2045.6,28.98,57.4,65.8,0.8,0,2021.725,2016.5125,55,29.5975
2025-05-19,5,Kegalle,Pepper,1980.04,1947.2,29.73,73.9,76,0.8,0,1988.3,1981.0125,64.925,29.5975
2025-05-26,5,Kegalle,Pepper,1942.01,1954.9,28.33,64.8,70.5,0.8,0,1970.475,1962.3825,69.7,29.1975
2025-06-02,6,Kegalle,Pepper,1873.5,1944.4,28.02,69.9,69.9,0.8,0,1973.025,1945.675,66.5,28.765
2025-06-09,6,Kegalle,Pepper,1790.58,1808.5,28.17,70.3,69.8,0.8,0,1913.75,1896.5325,69.725,28.5625
2025-06-16,6,Kegalle,Pepper,1771.89,1898.3,27.3,75.5,70,0.8,0,1901.525,1844.495,70.125,27.955
2025-06-23,6,Kegalle,Pepper,1705.69,1674.8,27.26,64.9,67.8,0.8,0,1831.5,1785.415,70.15,27.6875
2025-06-30,6,Kegalle,Pepper,1717.8,1868.6,26.83,64.6,66.2,0.8,0,1812.55,1746.49,68.825,27.39
2025-07-07,7,Kegalle,Pepper,1719.27,1966.5,26.07,80.3,65.4,0.8,0,1852.05,1728.6625,71.325,26.865
2025-07-14,7,Kegalle,Pepper,1704.92,1794.3,26.16,68.2,74.2,0.8,0,1826.05,1711.92,69.5,26.58
2025-07-21,7,Kegalle,Pepper,1717.13,1968.5,25.7,73.4,66.2,0.8,0,1899.475,1714.78,71.625,26.19
2025-07-28,7,Kegalle,Pepper,1633.17,1757.5,25.56,78.7,65.6,0.8,0,1871.7,1693.6225,75.15,25.8725
2025-08-04,8,Kegalle,Pepper,1618.01,1679.6,25.87,71.4,69.4,0.8,0,1799.975,1668.3075,72.925,25.8225
2025-08-11,8,Kegalle,Pepper,1618.19,2026,25.22,92,65.7,0.8,0,1857.9,1646.625,78.875,25.5875
2025-08-18,8,Kegalle,Pepper,1646.7,1904.7,24.39,79.8,75.1,0.8,0,1841.95,1629.0175,80.475,25.26
2025-08-25,8,Kegalle,Pepper,1609.51,1844.8,23.96,84.6,74,0.8,0,1863.775,1623.1025,81.95,24.86
2025-09-01,9,Kegalle,Pepper,1644.72,1872.5,24.26,86.4,72,0.8,0,1912,1629.78,85.7,24.4575
2025-09-08,9,Kegalle,Pepper,1665.12,1849.2,24.18,70.3,68.6,0.8,0,1867.8,1641.5125,80.275,24.1975
2025-09-15,9,Kegalle,Pepper,1712.81,1856.7,24.57,81.4,64.3,0.8,0,1855.8,1658.04,80.675,24.2425
2025-09-22,9,Kegalle,Pepper,1719.44,1779.9,24.26,71.4,71.6,0.8,0,1839.575,1685.5225,77.375,24.3175
2025-09-29,9,Kegalle,Pepper,1678.1,1769.2,24.42,64.6,60.2,0.8,0,1813.75,1693.8675,71.925,24.3575
2025-10-06,10,Kegalle,Pepper,1665.83,1896.1,26,42.1,66.7,0,0,1825.475,1694.045,64.875,24.8125
2025-10-13,10,Kegalle,Pepper,1697.18,1903,24.28,41.9,62.5,0,0,1837.05,1690.1375,55,24.74
2025-10-20,10,Kegalle,Pepper,1704.43,1992.8,25.2,53.3,65.5,0,0,1890.275,1686.385,50.475,24.975
2025-10-27,10,Kegalle,Pepper,1722.37,1934,25.49,44.6,64.1,0,0,1931.475,1697.4525,45.475,25.2425
2018-01-01,1,Kurunegala,Pepper,1860.21,1813.2,29.19,57.2,70.7,0,0.7,1813.2,1860.21,57.2,29.19
2018-01-08,1,Kurunegala,Pepper,1877.06,1838.4,29.43,66.1,68.3,0,0.7,1825.8,1868.635,61.65,29.31
2018-01-15,1,Kurunegala,Pepper,1884.78,1629.3,30.1,55.4,68.7,0,0.7,1760.3,1874.016667,59.56666667,29.57333333
2018-01-22,1,Kurunegala,Pepper,1904.65,1705.4,29.3,60.2,74.5,0,0.7,1746.575,1881.675,59.725,29.505
2018-01-29,1,Kurunegala,Pepper,1866.68,1965.4,30.79,59.4,72,0,0.7,1784.625,1883.2925,60.275,29.905
2018-02-05,2,Kurunegala,Pepper,1887.67,1823,30.77,54.2,69.5,0,0.7,1780.775,1885.945,57.3,30.24
2018-02-12,2,Kurunegala,Pepper,1883.88,1769.3,31.26,71.9,73.2,0,0.7,1815.775,1885.72,61.425,30.53
2018-02-19,2,Kurunegala,Pepper,1908.75,1781,31.35,68.3,70.4,0,0.7,1834.675,1886.745,63.45,31.0425
2018-02-26,2,Kurunegala,Pepper,1907.96,1833,30.62,55.3,73.6,0,0.7,1801.575,1897.065,62.425,31
2018-03-05,3,Kurunegala,Pepper,1897.32,1991.1,32.06,40.7,69,0,0,1843.6,1899.4775,59.05,31.3225
2018-03-12,3,Kurunegala,Pepper,1917.78,1752.3,31.41,39,67,0,0,1839.35,1907.9525,50.825,31.36
2018-03-19,3,Kurunegala,Pepper,1918.26,1945.6,30.55,36.4,66.4,0,0,1880.5,1910.33,42.85,31.16
2018-03-26,3,Kurunegala,Pepper,2019.13,2012,31.53,39.4,67.6,0,0,1925.25,1938.1225,38.875,31.3875
2018-04-02,4,Kurunegala,Pepper,2078.94,1747.5,31.34,29.5,69.1,0,0,1864.35,1983.5275,36.075,31.2075
2018-04-09,4,Kurunegala,Pepper,2127.39,1965.5,29.56,40.9,70.8,0,0,1917.65,2035.93,36.55,30.745
2018-04-16,4,Kurunegala,Pepper,2117.83,1882.9,30.19,38.9,70,0,0,1901.975,2085.8225,37.175,30.655
2018-04-23,4,Kurunegala,Pepper,2148.63,1854.4,29.56,43.2,71,0,0,1862.575,2118.1975,38.125,30.1625
2018-04-30,4,Kurunegala,Pepper,2062.2,1676.7,29.87,44,71.9,0,0,1844.875,2114.0125,41.75,29.795
2018-05-07,5,Kurunegala,Pepper,1946.58,1847.6,29.54,51,65.3,0.4,0,1815.4,2068.81,44.275,29.79
2018-05-14,5,Kurunegala,Pepper,2024.28,2054.9,28.62,57,64.8,0.4,0,1858.4,2045.4225,48.8,29.3975
2018-05-21,5,Kurunegala,Pepper,1964.51,1936.5,29.01,48.8,67.6,0.4,0,1878.925,1999.3925,50.2,29.26
2018-05-28,5,Kurunegala,Pepper,1925.41,1678.5,28.04,67.3,69.5,0.4,0,1879.375,1965.195,56.025,28.8025
2018-06-04,6,Kurunegala,Pepper,1908.43,1730,28.08,40.4,70.8,0.4,0,1849.975,1955.6575,53.375,28.4375
2018-06-11,6,Kurunegala,Pepper,1855.16,1736.3,28.31,58,68.9,0.4,0,1770.325,1913.3775,53.625,28.36
2018-06-18,6,Kurunegala,Pepper,1748.15,1838.2,27.85,51.5,65.3,0.4,0,1745.75,1859.2875,54.3,28.07
2018-06-25,6,Kurunegala,Pepper,1766.47,1684.6,27.47,60.2,64.4,0.4,0,1747.275,1819.5525,52.525,27.9275
2018-07-02,7,Kurunegala,Pepper,1816.5,1848.5,26.88,59.5,61.7,0.4,0,1776.9,1796.57,57.3,27.6275
2018-07-09,7,Kurunegala,Pepper,1839.08,1544.6,26.7,59.7,68.7,0.4,0,1728.975,1792.55,57.725,27.225
2018-07-16,7,Kurunegala,Pepper,1811.77,1804.8,26.29,65.1,63.7,0.4,0,1720.625,1808.455,61.125,26.835
2018-07-23,7,Kurunegala,Pepper,1821.9,1601.4,26.28,49.1,64,0.4,0,1699.825,1822.3125,58.35,26.5375
2018-07-30,7,Kurunegala,Pepper,1788.69,1751.4,25.65,35.8,58.8,0.4,0,1675.55,1815.36,52.425,26.23
2018-08-06,8,Kurunegala,Pepper,1775.5,1752.4,24.89,55.8,68.3,0.4,0,1727.5,1799.465,51.45,25.7775
2018-08-13,8,Kurunegala,Pepper,1743.33,1691.6,25.32,55.1,67.3,0.4,0,1699.2,1782.355,48.95,25.535
2018-08-20,8,Kurunegala,Pepper,1724.58,1814.7,24.87,33.4,67.9,0.4,0,1752.525,1758.025,45.025,25.1825
2018-08-27,8,Kurunegala,Pepper,1689.45,1760.9,24.02,47.7,68.3,0.4,0,1754.9,1733.215,48,24.775
2018-09-03,9,Kurunegala,Pepper,1648.83,1737.7,24.54,61.8,66.6,0.4,0,1751.225,1701.5475,49.5,24.6875
2018-09-10,9,Kurunegala,Pepper,1568,1838.7,25.4,72.1,72.8,0.4,0,1788,1657.715,53.75,24.7075
2018-09-17,9,Kurunegala,Pepper,1594.77,1985.8,25.72,61,64.9,0.4,0,1830.775,1625.2625,60.65,24.92
2018-09-24,9,Kurunegala,Pepper,1592.85,1835.2,24.27,58,66.9,0.4,0,1849.35,1601.1125,63.225,24.9825
2018-10-01,10,Kurunegala,Pepper,1645.1,1691.2,25.41,49.8,60.6,0,0,1837.725,1600.18,60.225,25.2
2018-10-08,10,Kurunegala,Pepper,1680.35,1844.8,25.48,47.5,62.2,0,0,1839.25,1628.2675,54.075,25.22
2018-10-15,10,Kurunegala,Pepper,1680.22,1767.3,24.93,55.7,67.8,0,0,1784.625,1649.63,52.75,25.0225
2018-10-22,10,Kurunegala,Pepper,1684.1,1885,25.64,38.5,63.1,0,0,1797.075,1672.4425,47.875,25.365
2018-10-29,10,Kurunegala,Pepper,1778.62,2136.1,25.6,30.4,67.2,0,0,1908.3,1705.8225,43.025,25.4125
2018-11-05,11,Kurunegala,Pepper,1886.5,1886.3,26.34,45.5,63.9,0,0,1918.675,1757.36,42.525,25.6275
2018-11-12,11,Kurunegala,Pepper,1940,1850.8,26.25,65.4,62.2,0,0,1939.55,1822.305,44.95,25.9575
2018-11-19,11,Kurunegala,Pepper,1899.44,1962.6,26.66,45.9,68.1,0,0,1958.95,1876.14,46.8,26.2125
2018-11-26,11,Kurunegala,Pepper,1817.3,1725.3,27.3,31,66.7,0,0,1856.25,1885.81,46.95,26.6375
2018-12-03,12,Kurunegala,Pepper,1798.21,1636.6,27.95,58.6,65.7,0,0.7,1793.825,1863.7375,50.225,27.04
2018-12-10,12,Kurunegala,Pepper,1781.15,1817.5,28.07,67.5,71.4,0,0.7,1785.5,1824.025,50.75,27.495
2018-12-17,12,Kurunegala,Pepper,1787.16,1751.9,28.22,63,68.6,0,0.7,1732.825,1795.955,55.025,27.885
2018-12-24,12,Kurunegala,Pepper,1855.61,1840.7,28.5,54.2,66.2,0,0.7,1761.675,1805.5325,60.825,28.185
2018-12-31,12,Kurunegala,Pepper,1903.93,1942.7,28.14,69,77.1,0,0.7,1838.2,1831.9625,63.425,28.2325
2019-01-07,1,Kurunegala,Pepper,1902.52,1693.6,28.58,54.2,70.8,0,0.7,1807.225,1862.305,60.1,28.36
2019-01-14,1,Kurunegala,Pepper,1912.08,1794.9,30.35,76,70.1,0,0.7,1817.975,1893.535,63.35,28.8925
2019-01-21,1,Kurunegala,Pepper,1887.18,1709.9,30.44,86.5,74,0,0.7,1785.275,1901.4275,71.425,29.3775
2019-01-28,1,Kurunegala,Pepper,1858.91,1787.6,30.01,50.1,73.7,0,0.7,1746.5,1890.1725,66.7,29.845
2019-02-04,2,Kurunegala,Pepper,1883.54,1851.4,29.77,75.6,67.3,0,0.7,1785.95,1885.4275,72.05,30.1425
2019-02-11,2,Kurunegala,Pepper,1898.87,1789,30.67,70.3,71.1,0,0.7,1784.475,1882.125,70.625,30.2225
2019-02-18,2,Kurunegala,Pepper,1899.56,1860.9,30.58,61.9,67.6,0,0.7,1822.225,1885.22,64.475,30.2575
2019-02-25,2,Kurunegala,Pepper,1894.17,1782.9,30.06,69.8,72.6,0,0.7,1821.05,1894.035,69.4,30.27
2019-03-04,3,Kurunegala,Pepper,1870.16,1812.1,31.11,55.9,65,0,0,1811.225,1890.69,64.475,30.605
2019-03-11,3,Kurunegala,Pepper,1864.72,1649.5,31.13,40.2,63.2,0,0,1776.35,1882.1525,56.95,30.72
2019-03-18,3,Kurunegala,Pepper,1901.6,1893.5,31.4,32.8,66.4,0,0,1784.5,1882.6625,49.675,30.925
2019-03-25,3,Kurunegala,Pepper,1919.15,1959.3,30.37,44.4,65.9,0,0,1828.6,1888.9075,43.325,31.0025
2019-04-01,4,Kurunegala,Pepper,2014.31,1907.1,30.74,33.5,67.4,0,0,1852.35,1924.945,37.725,30.91
2019-04-08,4,Kurunegala,Pepper,2027.37,1917.7,30.67,47.1,66.8,0,0,1919.4,1965.6075,39.45,30.795
2019-04-15,4,Kurunegala,Pepper,2088.3,1896,30.17,44.9,67,0,0,1920.025,2012.2825,42.475,30.4875
2019-04-22,4,Kurunegala,Pepper,2112.24,1946.3,30.3,46.2,69.5,0,0,1916.775,2060.555,42.925,30.47
2019-04-29,4,Kurunegala,Pepper,1999.54,1788.2,30.85,36,70.8,0,0,1887.05,2056.8625,43.55,30.4975
2019-05-06,5,Kurunegala,Pepper,1936.79,2002.3,29.18,57.1,66.7,0.4,0,1908.2,2034.2175,46.05,30.125
2019-05-13,5,Kurunegala,Pepper,1949,1931.5,29.2,56.3,68.3,0.4,0,1917.075,1999.3925,48.9,29.8825
2019-05-20,5,Kurunegala,Pepper,1912.08,1768.2,29.5,55.3,67.3,0.4,0,1872.55,1949.3525,51.175,29.6825
2019-05-27,5,Kurunegala,Pepper,1888.85,1749.2,29.12,49.1,64,0.4,0,1862.8,1921.68,54.45,29.25
2019-06-03,6,Kurunegala,Pepper,1828.53,1736.5,28.67,42.2,58.1,0.4,0,1796.35,1894.615,50.725,29.1225
2019-06-10,6,Kurunegala,Pepper,1807.84,1692.6,28.4,41.9,64.4,0.4,0,1736.625,1859.325,47.125,28.9225
2019-06-17,6,Kurunegala,Pepper,1778.51,1623.4,27.41,63.2,59.5,0.4,0,1700.425,1825.9325,49.1,28.4
2019-06-24,6,Kurunegala,Pepper,1731.28,1868.6,27.58,42.5,67.8,0.4,0,1730.275,1786.54,47.45,28.015
2019-07-01,7,Kurunegala,Pepper,1701.61,1930.2,26.28,44.7,65.4,0.4,0,1778.7,1754.81,48.075,27.4175
2019-07-08,7,Kurunegala,Pepper,1690.66,1727.4,26.57,54.3,69.6,0.4,0,1787.4,1725.515,51.175,26.96
2019-07-15,7,Kurunegala,Pepper,1711.12,2012.9,26.44,42.9,68.1,0.4,0,1884.775,1708.6675,46.1,26.7175
